f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.564,0.4,4.324754436527557,334.2939370756646,0.753,9772.0,0.986,0.862,2.0,11.0,34.0,0.266,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.159,0.8,20.894646760873577,380.1241804354867,0.97,6578.0,0.624,0.057,3.0,4.0,38.0,0.603,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.458,0.0,28.17613116501589,126.74789334697849,0.663,8262.0,0.59,0.352,1.0,17.0,27.0,0.217,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.815,0.4,23.30642896789759,389.1028932559615,0.52,9067.0,0.447,0.187,2.0,19.0,50.0,0.266,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.149,0.8,14.844946171774072,134.86080468451794,0.52,5754.0,0.772,0.337,4.0,0.0,3.0,0.603,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.969,0.2,25.82683793951773,275.78375068783447,0.97,4046.0,0.596,0.894,2.0,1.0,11.0,0.477,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.96,0.0,12.58410870257468,206.50378217691514,0.663,9968.0,0.571,0.549,3.0,2.0,30.0,0.87,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.734,0.4,9.629102433132323,176.96140545077384,0.624,7725.0,0.151,0.495,4.0,18.0,50.0,0.264,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.122,0.4,1.2574879276094846,217.3221481210573,0.97,718.0,0.58,0.753,4.0,5.0,41.0,0.264,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.049,0.6,29.158286818773995,455.54810686046585,0.282,3413.0,0.471,0.383,0.0,18.0,6.0,0.423,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.803,0.0,10.815541654581086,403.6326900325246,0.624,6155.0,0.338,0.926,1.0,11.0,21.0,0.87,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.656,0.0,19.21308718218308,128.80779354636272,0.369,1391.0,0.692,0.723,0.0,3.0,35.0,0.217,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.35,0.8,20.703058350764685,169.34840770554277,0.52,4712.0,0.29,0.73,4.0,13.0,1.0,0.603,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.569,0.2,3.4742667915615195,342.9953403616328,0.264,7303.0,0.255,0.746,4.0,13.0,22.0,0.533,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.996,0.2,5.974223963149849,289.72145769575684,0.624,6437.0,0.389,0.23,2.0,13.0,28.0,0.477,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.067,0.6,8.373555450659964,338.71586051174404,0.264,8753.0,0.784,0.756,0.0,14.0,27.0,0.423,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.225,0.6,4.270063806241126,458.6018606980431,0.282,2741.0,0.321,0.191,2.0,15.0,14.0,0.748,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.359,0.6,12.631400754562362,366.1645341925793,0.282,6505.0,0.727,0.15,4.0,20.0,48.0,0.748,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.873,1.0,29.81616591281952,83.12831496582018,0.282,4441.0,0.666,0.919,5.0,0.0,34.0,0.892,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.909,1.0,22.56571950794517,104.12063317515404,0.624,6190.0,0.807,0.676,2.0,11.0,13.0,0.892,0.25
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.149,0.8,20.533081178825157,437.45837713373163,0.369,8583.0,0.147,0.653,3.0,9.0,45.0,0.603,0.25
